ปีเดือน,รหัสจังหวัด,ชื่อจังหวัด,รหัสสำนักทะเบียน,ชื่อสำนักทะเบียน,รหัสตำบล,ชื่อตำบล,รหัสหมู่บ้าน,ชื่อหมู่บ้าน,จำนวนประชากรชาย,จำนวนประชากรหญิง,จำนวนประชากรทั้งหมด,จำนวนบ้าน (หลังคาเรือน)
6412,84,จังหวัดสุราษฎร์ธานี,8472,ท้องถิ่นเทศบาลตำบลคลองชะอุ่น,0,-,0,-,"4,817","4,751","9,568","3,415"
6412,84,จังหวัดสุราษฎร์ธานี,8473,ท้องถิ่นเทศบาลตำบลทุ่งหลวง,0,-,0,-,"5,463","5,772","11,235","4,214"
6412,84,จังหวัดสุราษฎร์ธานี,8474,ท้องถิ่นเทศบาลตำบลขุนทะเล,0,-,0,-,"7,966","11,031","18,997","11,374"
6412,84,จังหวัดสุราษฎร์ธานี,8475,ท้องถิ่นเทศบาลตำบลช้างซ้าย,0,-,0,-,"5,525","5,592","11,117","3,957"
6412,84,จังหวัดสุราษฎร์ธานี,8476,ท้องถิ่นเทศบาลตำบลเขานิพันธ์,0,-,0,-,"3,317","3,356","6,673","2,915"
6412,84,จังหวัดสุราษฎร์ธานี,8477,ท้องถิ่นเทศบาลตำบลวัดประดู่,0,-,0,-,"9,190","10,166","19,356","11,250"
6412,84,จังหวัดสุราษฎร์ธานี,8478,ท้องถิ่นเทศบาลตำบลบ้านส้อง,0,-,0,-,"8,698","8,869","17,567","6,909"
6412,84,จังหวัดสุราษฎร์ธานี,8479,ท้องถิ่นเทศบาลตำบลย่านดินแดง,0,-,0,-,"1,188","1,225","2,413","1,082"
6412,84,จังหวัดสุราษฎร์ธานี,8480,ท้องถิ่นเทศบาลตำบลบางสวรรค์,0,-,0,-,"2,042","2,044","4,086","1,966"
6412,84,จังหวัดสุราษฎร์ธานี,8481,ท้องถิ่นเทศบาลตำบลเวียงสระ,0,-,0,-,"4,440","4,944","9,384","5,822"
6412,84,จังหวัดสุราษฎร์ธานี,8482,ท้องถิ่นเทศบาลตำบลเคียนซา,0,-,0,-,864,828,"1,692",748
6412,84,จังหวัดสุราษฎร์ธานี,8483,ท้องถิ่นเทศบาลตำบลบ้านนา,0,-,0,-,"1,584","1,682","3,266","1,665"
6412,84,จังหวัดสุราษฎร์ธานี,8484,ท้องถิ่นเทศบาลตำบลท่าฉาง,0,-,0,-,"2,262","2,438","4,700","1,938"
6412,84,จังหวัดสุราษฎร์ธานี,8485,ท้องถิ่นเทศบาลตำบลพนม,0,-,0,-,"2,486","2,439","4,925","2,002"
6412,84,จังหวัดสุราษฎร์ธานี,8486,ท้องถิ่นเทศบาลตำบลบ้านตาขุน,0,-,0,-,"1,150","1,222","2,372","1,833"
6412,84,จังหวัดสุราษฎร์ธานี,8487,ท้องถิ่นเทศบาลตำบลบ้านเชี่ยวหลาน,0,-,0,-,"2,285","2,250","4,535","1,992"
6412,84,จังหวัดสุราษฎร์ธานี,8488,ท้องถิ่นเทศบาลตำบลท่าขนอน,0,-,0,-,944,942,"1,886","1,105"
6412,84,จังหวัดสุราษฎร์ธานี,8489,ท้องถิ่นเทศบาลตำบลท่าชนะ,0,-,0,-,"1,371","1,534","2,905","1,762"
6412,84,จังหวัดสุราษฎร์ธานี,8490,ท้องถิ่นเทศบาลตำบลพุมเรียง,0,-,0,-,"3,830","4,041","7,871","2,804"
6412,84,จังหวัดสุราษฎร์ธานี,8491,ท้องถิ่นเทศบาลตำบลตลาดไชยา,0,-,0,-,"2,457","2,770","5,227","2,919"
6412,84,จังหวัดสุราษฎร์ธานี,8492,ท้องถิ่นเทศบาลตำบลเกาะพะงัน,0,-,0,-,"3,752","3,801","7,553","5,598"
6412,84,จังหวัดสุราษฎร์ธานี,8493,ท้องถิ่นเทศบาลนครเกาะสมุย,0,-,0,-,"32,701","35,239","67,940","57,051"
6412,84,จังหวัดสุราษฎร์ธานี,8494,ท้องถิ่นเทศบาลเมืองดอนสัก,0,-,0,-,"5,881","6,223","12,104","5,832"
6412,84,จังหวัดสุราษฎร์ธานี,8495,ท้องถิ่นเทศบาลตำบลท่าทองใหม่,0,-,0,-,"3,527","3,604","7,131","3,186"
6412,84,จังหวัดสุราษฎร์ธานี,8496,ท้องถิ่นเทศบาลตำบลกาญจนดิษฐ์,0,-,0,-,"4,539","4,942","9,481","4,770"
6412,84,จังหวัดสุราษฎร์ธานี,8497,ท้องถิ่นเทศบาลเมืองท่าข้าม,0,-,0,-,"8,998","9,545","18,543","9,084"
6412,84,จังหวัดสุราษฎร์ธานี,8498,ท้องถิ่นเทศบาลเมืองนาสาร,0,-,0,-,"9,377","9,847","19,224","8,197"
6412,84,จังหวัดสุราษฎร์ธานี,8499,ท้องถิ่นเทศบาลนครสุราษฎร์ธานี,0,-,0,-,"62,787","69,518","132,305","76,513"
6412,85,จังหวัดระนอง,0,-,0,-,0,-,"98,136","96,437","194,573","94,295"
6412,85,จังหวัดระนอง,8501,อำเภอเมืองระนอง,0,-,0,-,"35,747","34,895","70,642","38,446"
6412,85,จังหวัดระนอง,8502,อำเภอละอุ่น,0,-,0,-,"6,339","6,215","12,554","5,603"
6412,85,จังหวัดระนอง,8503,อำเภอกะเปอร์,0,-,0,-,"10,383","10,084","20,467","8,074"
6412,85,จังหวัดระนอง,8504,อำเภอกระบุรี,0,-,0,-,"22,733","21,966","44,699","22,599"
6412,85,จังหวัดระนอง,8505,อำเภอสุขสำราญ,0,-,0,-,"7,187","7,191","14,378","4,625"
6412,85,จังหวัดระนอง,8594,ท้องถิ่นเทศบาลตำบลน้ำจืด,0,-,0,-,"1,785","1,818","3,603","1,944"
6412,85,จังหวัดระนอง,8595,ท้องถิ่นเทศบาลตำบลกะเปอร์,0,-,0,-,736,778,"1,514",674
6412,85,จังหวัดระนอง,8596,ท้องถิ่นเทศบาลตำบลละอุ่น,0,-,0,-,"1,356","1,296","2,652","1,211"
6412,85,จังหวัดระนอง,8597,ท้องถิ่นเทศบาลตำบลหงาว,0,-,0,-,"1,191","1,284","2,475","1,100"
6412,85,จังหวัดระนอง,8598,ท้องถิ่นเทศบาลตำบลปากน้ำ,0,-,0,-,"1,271","1,163","2,434","1,811"
6412,85,จังหวัดระนอง,8599,ท้องถิ่นเทศบาลเมืองระนอง,0,-,0,-,"9,408","9,747","19,155","8,208"
6412,86,จังหวัดชุมพร,0,-,0,-,0,-,"251,405","258,074","509,479","244,176"
6412,86,จังหวัดชุมพร,8601,อำเภอเมืองชุมพร,0,-,0,-,"45,889","46,597","92,486","44,894"
6412,86,จังหวัดชุมพร,8602,อำเภอท่าแซะ,0,-,0,-,"41,266","41,428","82,694","35,852"
6412,86,จังหวัดชุมพร,8603,อำเภอปะทิว,0,-,0,-,"19,780","20,240","40,020","18,212"
6412,86,จังหวัดชุมพร,8604,อำเภอหลังสวน,0,-,0,-,"27,460","28,645","56,105","24,182"
6412,86,จังหวัดชุมพร,8605,อำเภอละแม,0,-,0,-,"13,183","13,123","26,306","11,958"
6412,86,จังหวัดชุมพร,8606,อำเภอพะโต๊ะ,0,-,0,-,"11,812","11,342","23,154","10,847"
6412,86,จังหวัดชุมพร,8607,อำเภอสวี,0,-,0,-,"34,801","35,166","69,967","32,624"
6412,86,จังหวัดชุมพร,8608,อำเภอทุ่งตะโก,0,-,0,-,"10,780","10,701","21,481","9,729"
6412,86,จังหวัดชุมพร,8685,ท้องถิ่นเทศบาลตำบลท่ายาง,0,-,0,-,"5,036","5,213","10,249","4,751"
6412,86,จังหวัดชุมพร,8686,ท้องถิ่นเทศบาลตำบลปากตะโก,0,-,0,-,"2,066","2,009","4,075","1,641"
6412,86,จังหวัดชุมพร,8687,ท้องถิ่นเทศบาลตำบลนาโพธิ์,0,-,0,-,"1,380","1,569","2,949","1,684"
6412,86,จังหวัดชุมพร,8688,ท้องถิ่นเทศบาลตำบลพะโต๊ะ,0,-,0,-,739,732,"1,471",690
6412,86,จังหวัดชุมพร,8689,ท้องถิ่นเทศบาลตำบลละแม,0,-,0,-,"1,482","1,606","3,088","1,899"
6412,86,จังหวัดชุมพร,8690,ท้องถิ่นเทศบาลตำบลปากน้ำหลังสวน,0,-,0,-,"3,184","3,262","6,446","3,073"
6412,86,จังหวัดชุมพร,8691,ท้องถิ่นเทศบาลตำบลสะพลี,0,-,0,-,"1,039","1,141","2,180","1,171"
6412,86,จังหวัดชุมพร,8692,ท้องถิ่นเทศบาลตำบลมาบอำมฤต,0,-,0,-,"1,865","1,910","3,775","2,224"
